IOC, Valid From, Valid Until, Link
oiuytyfvq621mb.org,2023-09-01T00:00:00Z,2024-03-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--76232241-5349-4edd-816d-f7ccacd06597
ojhggnfbcy62.com,2023-09-01T00:00:00Z,2024-04-06T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--bfb5a8fa-1db9-4063-9b53-1ed256e26f5a
omdowqind.site,2023-08-31T00:00:00Z,2024-03-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--1bfe29ff-1274-4b65-9396-62224ecad890
opkfijuifbuyynyny.com,2023-09-01T00:00:00Z,2024-03-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--bbf3e6b6-6547-455f-a708-a0e368a176cd
opmowmokmwczmwecmef.site,2023-09-01T00:00:00Z,2024-03-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--d75c0fc8-2a15-4aeb-ad94-427827790260
owkdzodqzodqjefjnnejenefe.site,2023-09-01T00:00:00Z,2024-03-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--857f4142-3b31-4cab-8a5e-e7358341fbca
pklkknj89bygvczvi.com,2023-09-01T00:00:00Z,2024-03-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--30ce5eb1-8e34-4ab5-94d3-bd0114be193f
poqwjoemqzmemzgqegzqzf.online,2023-09-01T00:00:00Z,2024-03-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--97682511-1163-4f7f-a993-8b2f857a08d4
pwwqkppwqkezqer.site,2023-09-01T00:00:00Z,2024-03-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--47d2b1a3-53ce-4d13-b3dd-5d0b983b0b62
reedx51mut.com,2023-09-01T00:00:00Z,2024-04-02T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--67e0b4cf-cbdd-4bd6-82b7-f7d1710190e8
sioaiuhsdguywqgyuhuiqw.org,2023-09-01T00:00:00Z,2024-03-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--e68b52e7-0757-4158-ad04-86c974247773
ug62r67uiijo2.com,2023-09-01T00:00:00Z,2024-03-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--e84c6fdd-320e-48c6-a0ff-701f6dbed66a
vcrwtttywuuidqioppn1.com,2023-09-01T00:00:00Z,2024-03-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--9031f3ad-fd1e-460a-b6b6-02ae2f9588a3
vvooowkdqddcqcqcdqggggl.site,2023-09-01T00:00:00Z,2024-03-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--92240191-3d18-47a3-a0a0-2361f3ad26fd
weomfewnfnu.site,2023-08-31T00:00:00Z,2024-03-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--67d598b9-5c7f-4970-8fbc-3a21dab2dbce
wffewiuofegwumzowefmgwezfzew.site,2023-09-01T00:00:00Z,2024-03-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--24f7eee2-f2b9-4ab9-8e92-edf65ee58acc
wnimodmoiejn.site,2023-09-01T00:00:00Z,2024-03-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--296d68ae-d165-4946-9734-ce1251d70caa
wsexdrcftgyy191.com,2023-10-07T00:00:00Z,2024-04-10T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--61290591-321e-45ef-bd62-75d36723f70d
ytntf5hvtn2vgcxxq.com,2023-09-01T00:00:00Z,2024-03-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--f8d024bc-609c-440b-9230-9d5723b67045
zasexdrc13ftvg.com,2023-09-30T00:00:00Z,2024-04-06T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--11293683-f3cc-4e5e-94e2-5d74a2061edc
ziucsugcbfyfbyccbasy.com,2023-09-01T00:00:00Z,2024-03-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--ae7622f2-cf14-44f4-942f-4efac3667f5e
znqjdnqzdqzfqmfqmkfq.site,2023-09-01T00:00:00Z,2024-03-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--11f7cb68-e59c-4fb6-b4c4-ccca7438f5ac
109.248.206.101,2023-09-21T00:00:00Z,2023-10-30T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--78aba782-93c3-4942-a7d3-f45f3d4e4c0e
109.248.206.118,2023-09-18T00:00:00Z,2023-10-30T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--d40266bc-b782-4963-b4ff-d8f6af06f53e
109.248.206.196,2023-09-17T00:00:00Z,2023-10-30T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--4b34d000-14fb-45cb-84b0-ca768284e90a
109.248.206.49,2023-09-18T00:00:00Z,2023-10-30T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--aded4dd7-9ef9-4614-991c-5753c03bdcb8
109.248.206.83,2023-09-18T00:00:00Z,2023-10-30T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--26563029-60b9-4fa7-9429-b66bb62ba36f
128.140.101.125,2023-09-29T00:00:00Z,2023-10-30T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--1e045ea8-2fa1-4d10-8e7d-dd2fc353b007
135.181.211.230,2023-09-08T00:00:00Z,2023-10-30T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--2df57a88-569b-4fc0-b8a5-45949ba45a7b
http://ojhggnfbcy62.com/?_lp=1&_token=uuid_1ubo22l1dqqlm_1ubo22l1dqqlm6518291d817043.55797095,2023-09-30T00:00:00Z,2024-03-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--44f2fc1e-9954-44f7-a57f-7637bba8c206
https://hello-world-broken-dust-1f1c.brewasigfi1978.workers.dev/,2023-09-30T00:00:00Z,2024-03-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--04100edd-1e60-4179-902f-c905b7714280
https://ojhggnfbcy62.com/ZgbN19Mx,2023-09-30T00:00:00Z,2024-03-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--da6af58a-defc-43d0-b131-d5e19b7a6ef2
https://ojhggnfbcy62.com/lander/firefox_1695214415/_index.php,2023-09-30T00:00:00Z,2024-03-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--7b0a47c4-e933-44a8-b41e-37384cb3e405
https://ojhggnfbcy62.com/lander/firefox_1695214415/index.php,2023-09-30T00:00:00Z,2024-03-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--77834f98-ef2b-4359-ab81-a0357ab94876
https://ojhggnfbcy62.com/vvmd54/,2023-08-01T00:00:00Z,2024-03-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--1e0258d8-e61b-4cee-9f39-8476e611ef68
https://server2-slabx.ocmtancmi2c5t.live/osmesis/1829973585.png,2023-09-30T00:00:00Z,2024-03-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--377e10a8-9b07-4413-8fe3-be402e4d50de
https://stats-best.site/fp.php,2023-09-30T00:00:00Z,2024-03-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--e9ce28e0-3a8d-4831-863f-2602cddeefab
https://www.dropbox.com/e/scl/fi/6gtsp3qjf54lsec0piwvq/Ml-r-s-ft-dg-S-tup.appx?rlkey=hdm3apoi4n31v2rxruiosvtaa&dl=1,2023-09-30T00:00:00Z,2024-03-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--93118cc9-ac0b-4876-b617-bc9cb5572f9d
